Você é autônomo?,Quantos funcionários sua empresa ou organização possui?,Seu empregador é principalmente uma empresa/organização de tecnologia?,O seu papel principal na sua empresa está relacionado à tecnologia/TI?,O seu empregador oferece benefícios de saúde mental como parte da cobertura de saúde?,Você conhece as opções de cuidados de saúde mental disponíveis sob sua cobertura de saúde fornecida pelo empregador?,"Seu empregador já discutiu formalmente a saúde mental (por exemplo, como parte de uma campanha de bem -estar ou outra comunicação oficial)?",O seu empregador oferece recursos para aprender mais sobre distúrbios de saúde mental e opções para procurar ajuda?,O seu anonimato está protegido se você optar por aproveitar os recursos de tratamento de saúde mental ou abuso de substâncias fornecidos pelo seu empregador?,"Se um problema de saúde mental o levou a solicitar uma licença médica do trabalho, quão fácil ou difícil seria pedir essa licença?",Você se sentiria mais confortável conversando com seus colegas de trabalho sobre sua saúde física ou sua saúde mental?,Você se sentiria à vontade para discutir um problema de saúde mental com seu (s) supervisor (s) direto (s)?,Você já discutiu sua saúde mental com seu empregador?,Você se sentiria à vontade para discutir um problema de saúde mental com seus colegas de trabalho?,Você já discutiu sua saúde mental com colegas de trabalho?,Você já teve um colega de trabalho discutir a saúde mental de seu ou outro colega de trabalho com você?,"No geral, quanta importância seu empregador coloca na saúde física?","No geral, quanta importância seu empregador coloca na saúde mental?",Você estaria disposto a discutir sua saúde mental com seu (s) supervisor (s) direto (s)?,Você atualmente tem um distúrbio de saúde mental?,Você já teve um distúrbio de saúde mental no passado?,Você já procurou tratamento para um distúrbio de saúde mental de um profissional de saúde mental?,Você tem um histórico familiar de doença mental?,"Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho ao ser tratado de maneira eficaz?","Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho quando não é tratado de maneira eficaz (ou seja, quando você está experimentando sintomas)?",Suas observações de como outro indivíduo que discutiu um problema de saúde mental tornou a probabilidade de você revelar um problema de saúde mental no seu local de trabalho atual?,Quão disposto você estaria em compartilhar com amigos e familiares que você tem uma doença mental?,Você estaria disposto a apresentar um problema de saúde física com um empregador em potencial em uma entrevista?,Você traria sua saúde mental com um empregador em potencial em uma entrevista?,Você é identificado abertamente no trabalho como uma pessoa com um problema de saúde mental?,"No geral, como você acha que o setor de tecnologia apoia funcionários com problemas de saúde mental?",Qual é a sua idade?,Qual é o seu gênero?
False,More than 1000,True,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,True,Yes,True,True,7,7.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Rarely,Often,No,10,Maybe,Maybe,TRUE,3.0,34,male
False,6-25,True,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Yes,True,True,9,10.0,Some of my previous supervisors,Yes,Don't Know,TRUE,I don't know,Sometimes,Often,No,10,Maybe,Maybe,FALSE,4.0,34,Male
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,No,10,Maybe,No,FALSE,3.0,34,Female
False,100-500,True,False,Yes,Yes,No,Yes,I don't know,I don't know,Physical health,Maybe,True,Maybe,True,True,6,1.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,Yes,9,Maybe,No,TRUE,1.0,27,Female
False,More than 1000,True,False,Yes,Yes,No,No,Yes,Neither easy nor difficult,Same level of comfort for each,Maybe,False,Maybe,True,True,5,3.0,,Possibly,Yes,TRUE,Yes,Sometimes,Sometimes,Yes,5,No,No,FALSE,3.0,44,female
False,100-500,False,True,No,No,No,No,I don't know,Neither easy nor difficult,Physical health,No,True,No,True,False,8,5.0,"No, none of my previous supervisors",Yes,Possibly,TRUE,I don't know,Rarely,Often,No,7,Yes,Yes,TRUE,2.0,36,Male
False,More than 1000,False,True,Yes,Yes,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,10,10.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Rarely,Often,,10,No,No, not their business,,TRUE,31
False,100-500,True,True,Yes,Yes,Yes,Yes,I don't know,Neither easy nor difficult,Same level of comfort for each,Yes,False,Yes,True,True,8,10.0,"No, none of my previous supervisors",Yes,Yes,TRUE,No,Sometimes,Often,No,10,Yes,Yes,TRUE,2.0,26,Agender trans woman
False,6-25,True,True,Yes,Yes,No,I don't know,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,7,8.0,"Yes, all of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,No,7,Maybe,Maybe,TRUE,3.0,39,male
False,More than 1000,False,True,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,6,5.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,,10,Maybe,Maybe,TRUE,3.0,36,Female
False,6-25,True,True,Not eligible for coverage / NA,Yes,No,No,Yes,Somewhat easy,Physical health,Maybe,False,Maybe,True,True,9,6.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Often,Rarely,No,10,Yes,Maybe,TRUE,3.0,25,Female
False,More than 1000,False,True,No,No,No,No,I don't know,Very easy,Physical health,No,False,No,False,False,0,0.0,"No, none of my previous supervisors",Yes,Yes,TRUE,I don't know,Sometimes,Often,,4,Maybe,No,FALSE,1.0,47,m
False,More than 1000,False,True,Yes,No,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Yes,True,True,5,7.0,"No, none of my previous supervisors",Possibly,Yes,TRUE,I don't know,Rarely,Often,No,7,Yes,No,FALSE,2.0,38,Male
False,26-100,True,True,I don't know,,Yes,No,I don't know,Very easy,Same level of comfort for each,Maybe,True,Maybe,True,True,10,10.0,Some of my previous supervisors,Don't Know,Possibly,FALSE,No,Not applicable to me,Not applicable to me,,4,Maybe,Maybe,FALSE,3.0,33,male
True,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Possibly,Yes,TRUE,I don't know,Not applicable to me,Often,Maybe,6,No,No,FALSE,1.0,59,Female 
False,100-500,True,True,Yes,Yes,Yes,No,Yes,Very easy,Physical health,Yes,False,Maybe,True,True,5,7.0,"No, none of my previous supervisors",Possibly,Possibly,TRUE,Yes,Rarely,Sometimes,No,7,Yes,Yes,FALSE,2.0,39,Male
False,100-500,True,True,Not eligible for coverage / NA,,Yes,I don't know,Yes,I don't know,Physical health,Maybe,False,No,False,False,5,5.0,"No, none of my previous supervisors",Yes,Yes,TRUE,I don't know,Rarely,Often,No,10,No,No,FALSE,3.0,19,female
False,6-25,False,True,Not eligible for coverage / NA,,No,No,I don't know,Neither easy nor difficult,Physical health,No,False,No,False,False,5,3.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Often,No,9,No,No,FALSE,2.0,35,Male
False,26-100,True,True,Yes,Yes,No,No,I don't know,Somewhat difficult,Physical health,No,False,Maybe,False,False,0,0.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Often,Yes,10,Maybe,No,FALSE,3.0,38,male
False,100-500,True,True,I don't know,Yes,I don't know,Yes,I don't know,Somewhat easy,Physical health,No,False,Maybe,False,False,8,10.0,,No,No,FALSE,No,Not applicable to me,Not applicable to me,,5,Maybe,Maybe,FALSE,5.0,23,femmina
False,More than 1000,False,False,Yes,Yes,No,Yes,Yes,Difficult,Physical health,Yes,True,No,True,True, very cathartic and mutual.,8.0,,,"Anxiety Disorder (Generalized, Social, Phobia, etc), Mood Disorder (Depression, Bipolar Disorder, etc)",Yes,TRUE,Yes,Sometimes,Often,,9,There's no big stigma that comes along with physical issues.,"You must be your STRONGEST AND MOST PERFECT SELF when job-hunting. No weaknesses allowed, least of all BRAIN weaknesses.",,FALSE,32
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Don't Know,TRUE,Yes,Rarely,Sometimes,Yes,7,No,No,TRUE,3.0,39,male
False,More than 1000,False,False,Yes,Yes,No,Yes,Yes,Neither easy nor difficult,Physical health,Maybe,False,Maybe,,False,6,6.0,,No,No,FALSE,No,Not applicable to me,Not applicable to me,No,6,Maybe,Maybe,FALSE,4.0,33,Male
False,500-1000,True,True,I don't know,No,No,No,Yes,Somewhat easy,Physical health,Yes,True,Maybe,True,True,5,4.0,Some of my previous supervisors,Yes,Possibly,TRUE,No,Often,Often,Maybe,4,No,No,FALSE,4.0,38,Female
False,26-100,True,True,Yes,No,No,I don't know,I don't know,Very easy,Same level of comfort for each,Maybe,False,Maybe,False,False,6,6.0,I don't know,Possibly,Yes,TRUE,No,Sometimes,Often,No,5,Yes,Maybe,FALSE,3.0,42,Male
False,500-1000,True,False,I don't know,Yes,No,No,I don't know,Difficult,Physical health,No,False,Maybe,False,False,5,0.0,Some of my previous supervisors,Possibly,No,FALSE,No,Not applicable to me,Often,No,7,Yes,No,FALSE,1.0,39,female
False,More than 1000,True,True,Not eligible for coverage / NA,No,No,No,I don't know,Very easy,Same level of comfort for each,Yes,False,Yes,False,True,8,5.0,"No, none of my previous supervisors",Don't Know,No,FALSE,No,Not applicable to me,Not applicable to me,Yes,9,No,No,FALSE,3.0,30,Male
False,100-500,True,True,No,No,I don't know,I don't know,I don't know,Very easy,Same level of comfort for each,Yes,True,Maybe,True,False,8,6.0,Some of my previous supervisors,Possibly,Yes,FALSE,I don't know,Not applicable to me,Often,Maybe,7,No,No,TRUE,2.0,39,male
False,500-1000,True,True,I don't know,No,No,No,I don't know,Very easy,Physical health,Maybe,False,Maybe,False,False,10,6.0,,No,Don't Know,TRUE,Yes,Often,Often,,4,Maybe,Maybe,FALSE,2.0,50,male
False,100-500,False,False,I don't know,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,False,Maybe,False,True,5,5.0,I don't know,No,No,FALSE,No,Not applicable to me,Not applicable to me,,9,Maybe,Maybe,FALSE,3.0,43,43
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Possibly,Possibly,TRUE,No,Rarely,Sometimes,No,7,No,No,FALSE,3.0,59,Female
False,More than 1000,False,True,Yes,Yes,Yes,Yes,Yes,I don't know,Physical health,Maybe,False,No,False,False,10,8.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,No,6,Yes,No,FALSE,3.0,53,male
False,6-25,True,True,Yes,No,Yes,I don't know,I don't know,Very easy,Physical health,Yes,False,Maybe,False,True,6,7.0,Some of my previous supervisors,No,Possibly,FALSE,I don't know,Not applicable to me,Not applicable to me,No,6,Maybe,Maybe,FALSE,3.0,35,Male
False,6-25,True,False,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,False,Yes,False,False,5,10.0,Some of my previous supervisors,No,No,TRUE,Yes,Not applicable to me,Not applicable to me,,10,Maybe,Maybe,FALSE,3.0,27,Female
False,6-25,True,True,Yes,No,No,No,No,Somewhat easy,Physical health,No,False,No,False,False,5,5.0,Some of my previous supervisors,Possibly,No,FALSE,Yes,Sometimes,Sometimes,No,6,Maybe,No,FALSE,2.0,24,female
False,6-25,True,True,Yes,Yes,I don't know,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,False,Maybe,True,True,10,10.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,,3,Maybe,Maybe,FALSE,3.0,29,Trans man
False,More than 1000,True,True,Yes,Yes,No,No,I don't know,I don't know,Physical health,Yes,False,No,False,False,10,2.0,"No, none of my previous supervisors",Yes,Possibly,TRUE,Yes,Sometimes,Often,,7,Yes,No,FALSE,1.0,40,female
False,100-500,True,True,Not eligible for coverage / NA,,No,No,I don't know,I don't know,Physical health,Maybe,False,Maybe,False,False,9,2.0,I don't know,Don't Know,Don't Know,FALSE,No,Not applicable to me,Not applicable to me,,9,Maybe,No,FALSE,2.0,27,Male
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,Possibly,TRUE,Yes,Not applicable to me,Not applicable to me,No,7,Maybe,Maybe,FALSE,3.0,46,Male
False,100-500,True,True,No,No,No,No,No,Difficult,Physical health,No,False,No,False,True,10,0.0,"No, none of my previous supervisors",Yes,No,FALSE,No,Sometimes,Sometimes,Yes,0,Yes,No,FALSE,1.0,39,male
True,,,,,,,,,,,,,,,,,,I don't know,Don't Know,Don't Know,FALSE,I don't know,Not applicable to me,Not applicable to me,,5,Maybe,No,FALSE,5.0,19,man
False,500-1000,True,True,No,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,No,False,Maybe,False,False,1,1.0,"No, none of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,,3,No,No,FALSE,3.0,28,male
False,More than 1000,False,False,I don't know,No,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,False,Maybe,,True,10,8.0,Some of my previous supervisors,No,No,FALSE,Yes,Not applicable to me,Not applicable to me,,9,No,No,FALSE,3.0,30,Male
False,More than 1000,True,False,Yes,Yes,Yes,Yes,I don't know,I don't know,Same level of comfort for each,Maybe,False,Yes,False,False,8,8.0,Some of my previous supervisors,Yes,Possibly,TRUE,I don't know,Sometimes,Often,,8,No,No,FALSE,3.0,29,Female
False,More than 1000,False,True,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,Maybe,False,Yes,False,False,7,3.0,,No,Possibly,FALSE,I don't know,Not applicable to me,Not applicable to me,No,8,Maybe,Maybe,FALSE,2.0,24,Male
False,More than 1000,True,True,Not eligible for coverage / NA,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Yes,True,True,8,5.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Often,No,10,Yes,No,TRUE,2.0,25,Female
False,500-1000,False,True,I don't know,No,Yes,I don't know,I don't know,I don't know,Physical health,Maybe,False,Maybe,False,True,2,5.0,I don't know,No,Possibly,TRUE,I don't know,Not applicable to me,Not applicable to me,No,3,Yes,No,FALSE,3.0,45,M
False,More than 1000,True,True,Yes,Yes,Yes,Yes,Yes,I don't know,Physical health,Maybe,False,No,False,False,8,7.0,Some of my previous supervisors,Yes,Yes,TRUE,No,Not applicable to me,Often,No,7,Yes,No,FALSE,2.0,37,Male
False,6-25,True,True,I don't know,No,No,No,I don't know,Very easy,Same level of comfort for each,Maybe,False,Maybe,False,False,7,6.0,,No,No,FALSE,Yes,Not applicable to me,Not applicable to me,,8,Maybe,Maybe,FALSE,3.0,22,Male
False,500-1000,True,True,Yes,Yes,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,7,7.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Often,Maybe,6,Yes,No,FALSE,3.0,35,Female
False,More than 1000,False,True,I don't know,No,I don't know,I don't know,I don't know,I don't know,Physical health,Maybe,False,No,True,False,10,2.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Often,No,5,Yes,No,FALSE,2.0,50,Male
False,More than 1000,True,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,Maybe,True,Yes,True,True,8,5.0,Some of my previous supervisors,Yes,Possibly,TRUE,I don't know,Sometimes,Often,Maybe,6,Yes,Maybe,TRUE,2.0,45,Male
False,100-500,False,True,Not eligible for coverage / NA,,Yes,I don't know,I don't know,I don't know,Physical health,Yes,False,No,False,True,1,1.0,Some of my previous supervisors,Yes,Yes,TRUE,I don't know,Sometimes,Often,No,1,No,No,FALSE,1.0,49,Male
False,100-500,False,True,No,No,No,No,I don't know,Difficult,Same level of comfort for each,Maybe,False,Yes,False,True,8,2.0,"No, none of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,No,7,No,No,FALSE,2.0,40,Male
True,,,,,,,,,,,,,,,,,,"Yes, all of my previous supervisors",Possibly,Possibly,FALSE,Yes,Often,Often,No,7,Maybe,Maybe,FALSE,3.0,32,Male
False,500-1000,True,True,Yes,No,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,False,No,False,False,9,9.0,"No, none of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,,5,Yes,Maybe,FALSE,3.0,38,F
False,More than 1000,False,True,Yes,Yes,Yes,Yes,Yes,I don't know,Same level of comfort for each,Yes,True,Yes,True,False,6,5.0,Some of my previous supervisors,Possibly,No,FALSE,Yes,Rarely,Sometimes,No,7,Maybe,No,FALSE,2.0,37,M
False,100-500,True,True,I don't know,No,Yes,I don't know,I don't know,Neither easy nor difficult,Physical health,Maybe,True,Yes,True,True,4,4.0,,Possibly,Don't Know,FALSE,No,Not applicable to me,Not applicable to me,No,6,Yes,No,FALSE,3.0,28,Woman
False,More than 1000,True,True,Yes,No,No,Yes,Yes,Somewhat difficult,Physical health,No,False,No,False,False,9,9.0,,Don't Know,No,FALSE,No,Not applicable to me,Not applicable to me,No,1,No,No,FALSE,4.0,25,m
True,,,,,,,,,,,,,,,,,,,No,No,FALSE,Yes,Sometimes,Sometimes,Maybe,6,Maybe,Maybe,FALSE,4.0,28,Male
False,6-25,True,True,Not eligible for coverage / NA,,No,I don't know,I don't know,I don't know,Physical health,Maybe,False,Maybe,True,False,6,6.0,"No, none of my previous supervisors",Possibly,Possibly,FALSE,Yes,Often,Often,No,7,Maybe,Maybe,FALSE,3.0,38,Male
False,26-100,True,True,I don't know,No,Yes,No,I don't know,Somewhat easy,Physical health,No,False,Maybe,False,False,8,6.0,,No,No,FALSE,No,Rarely,Sometimes,Maybe,7,Yes,Maybe,TRUE,4.0,25,male
False,6-25,True,False,Yes,Yes,No,No,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,8,8.0,,Yes,,TRUE,I don't know,Rarely,Sometimes,No,10,Maybe,Maybe,FALSE,2.0,49,male
False,More than 1000,False,True,Yes,No,No,No,I don't know,Neither easy nor difficult,Physical health,No,True,No,False,True,6,5.0,Some of my previous supervisors,Don't Know,Don't Know,TRUE,No,Sometimes,Often,Yes,2,No,No,FALSE,1.0,19,masculino
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Don't Know,No,TRUE,No,Not applicable to me,Not applicable to me,Maybe,10,No,No,FALSE,4.0,43,male
False,500-1000,False,True,Yes,No,Yes,No,No,Difficult,Physical health,No,True,No,False,False,9,2.0,"No, none of my previous supervisors",Don't Know,Possibly,TRUE,No,Sometimes,Often,Yes,6,Maybe,No,FALSE,2.0,31,Male
False,More than 1000,False,True,Yes,Yes,Yes,Yes,I don't know,Somewhat difficult,Physical health,No,True,No,False,True,6,6.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Often,Maybe,5,Maybe,No,FALSE,2.0,30,Male
False,More than 1000,False,True,I don't know,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Yes,True,True,5,4.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Sometimes,Often,No,7,Maybe,Maybe,TRUE,3.0,39,male
False,100-500,False,True,Not eligible for coverage / NA,,Yes,No,I don't know,Very easy,Physical health,Yes,True,No,True,True,3,3.0,,Yes,Yes,FALSE,No,Rarely,Often,Yes,3,Yes,No,TRUE,1.0,22,male
False,More than 1000,False,True,Yes,Yes,No,I don't know,Yes,Difficult,Physical health,No,False,No,False,True,8,4.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,No,6,Yes,No,FALSE,2.0,29,Male
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Possibly,FALSE,Yes,Sometimes,Often,Yes,8,Maybe,No,FALSE,2.0,30,Male
False,26-100,True,True,Yes,Yes,No,No,Yes,Somewhat difficult,Physical health,No,False,Maybe,True,False,9,3.0,Some of my previous supervisors,Yes,Possibly,TRUE,No,Rarely,Often,Maybe,3,Yes,Maybe,FALSE,2.0,32,male
False,More than 1000,False,True,No,No,No,No,I don't know,I don't know,Physical health,Maybe,True,No,False,False,6,6.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,,8,Yes,No,FALSE,4.0,41,Male
False,More than 1000,False,True,I don't know,No,I don't know,I don't know,I don't know,Neither easy nor difficult,Same level of comfort for each,Maybe,False,Maybe,False,False,6,6.0,,Possibly,No,FALSE,No,Sometimes,Sometimes,No,6,No,No,FALSE,2.0,27,F
True,,,,,,,,,,,,,,,,,,,Possibly,Possibly,FALSE,I don't know,Sometimes,Often,No,3,No,No,FALSE,3.0,19,female
False,500-1000,True,True,Yes,Yes,No,I don't know,Yes,Somewhat easy,Same level of comfort for each,Yes,True,Maybe,True,False,7,3.0,Some of my previous supervisors,Yes,Possibly,TRUE,I don't know,Rarely,Often,No,9,Yes,Yes,FALSE,3.0,27,Male
True,,,,,,,,,,,,,,,,,,,Possibly,Possibly,FALSE,I don't know,Rarely,Sometimes,Maybe,4,No,Maybe,FALSE,2.0,31,Male
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,Yes,TRUE,No,Not applicable to me,Not applicable to me,Yes,6,Maybe,No,FALSE,1.0,25,Female
False,More than 1000,True,True,No,No,No,Yes,Yes,Somewhat difficult,Physical health,No,True,No,False,False,6,1.0,,No,Yes,TRUE,I don't know,Often,Often,No,4,Yes,No,FALSE,1.0,36,male
False,6-25,False,False,No,No,Yes,No,I don't know,Neither easy nor difficult,Same level of comfort for each,No,False,Maybe,False,False,3,2.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Often,Often,Yes,3,Yes,No,FALSE,3.0,28,F
False,500-1000,True,True,Yes,Yes,No,No,I don't know,Neither easy nor difficult,Physical health,No,False,Maybe,True,True,5,2.0,"No, none of my previous supervisors",Possibly,Possibly,TRUE,I don't know,Sometimes,Sometimes,Maybe,5,No,No,FALSE,1.0,27,f
False,26-100,True,True,Yes,Yes,No,No,Yes,Very easy,Physical health,Yes,True,No,True,False,7,5.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Rarely,Often,,2,No,No,FALSE,2.0,47,
False,26-100,True,True,I don't know,No,No,No,I don't know,I don't know,Physical health,Maybe,False,Maybe,False,False,5,3.0,"No, none of my previous supervisors",Yes,Possibly,TRUE,I don't know,Rarely,Sometimes,No,7,No,Maybe,FALSE,2.0,25,Male
False,100-500,True,True,I don't know,No,No,No,I don't know,Somewhat easy,Physical health,Yes,False,Yes,False,True,2,3.0,,No,Possibly,TRUE,No,Not applicable to me,Not applicable to me,No,9,No,No,FALSE,3.0,30,female
False,100-500,False,True,Not eligible for coverage / NA,No,I don't know,I don't know,I don't know,I don't know,Physical health,No,False,No,False,False,5,5.0,"No, none of my previous supervisors",Yes,Yes,TRUE,Yes,Rarely,Sometimes,Yes,5,Maybe,No,FALSE,1.0,45,M
True,,,,,,,,,,,,,,,,,,I don't know,Possibly,Don't Know,FALSE,Yes,Not applicable to me,Not applicable to me,No,5,Maybe,No,FALSE,3.0,41,I am a Wookie
False,6-25,True,True,No,,No,No,No,Neither easy nor difficult,Same level of comfort for each,No,False,Maybe,False,False,3,2.0,"No, none of my previous supervisors",Possibly,No,TRUE,I don't know,Not applicable to me,Sometimes,No,6,Maybe,No,FALSE,2.0,24,Female
False,More than 1000,True,True,I don't know,No,No,No,Yes,Somewhat easy,Physical health,No,False,Maybe,False,True,10,2.0,I don't know,No,No,FALSE,I don't know,Not applicable to me,Not applicable to me,No,6,Maybe,No,FALSE,1.0,26,Female 
False,More than 1000,True,True,Yes,Yes,No,No,I don't know,Neither easy nor difficult,Physical health,No,False,No,False,False,6,3.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,,5,Maybe,No,FALSE,1.0,32,female
False,More than 1000,True,True,Yes,Yes,Yes,Yes,I don't know,Difficult,Physical health,Maybe,False,Maybe,True,False,5,5.0,Some of my previous supervisors,Yes,Yes,TRUE,Yes,Sometimes,Often,Yes,10,Maybe,No,FALSE,2.0,43,female
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,No,FALSE,No,Not applicable to me,Not applicable to me,,8,Maybe,Maybe,FALSE,5.0,37,Male
False,500-1000,False,True,I don't know,No,I don't know,I don't know,I don't know,Somewhat easy,Physical health,Yes,True,Maybe,False,False,5,5.0,Some of my previous supervisors,Yes,Possibly,TRUE,Yes,Rarely,Sometimes,Yes,7,No,No,FALSE,2.0,51,Make
True,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",No,No,FALSE,No,Not applicable to me,Not applicable to me,,3,Maybe,Maybe,FALSE,3.0,56,Male
False,500-1000,False,True,Yes,Yes,Yes,Yes,I don't know,Neither easy nor difficult,Physical health,Yes,False,Maybe,True,True,7,7.0,,Possibly,Yes,TRUE,Yes,Sometimes,Sometimes,No,7,Yes,No,FALSE,3.0,30,Male
False,26-100,True,True,I don't know,No,No,No,I don't know,Somewhat easy,Physical health,No,False,No,False,False,7,2.0,"No, none of my previous supervisors",No,No,FALSE,Yes,Not applicable to me,Not applicable to me,No,4,Maybe,Maybe,FALSE,3.0,48,Trans non-binary/genderfluid
False,100-500,True,True,Yes,Yes,No,No,I don't know,Somewhat difficult,Physical health,No,False,No,False,False,7,5.0,"No, none of my previous supervisors",Yes,Yes,TRUE,I don't know,Rarely,Sometimes,Yes,7,Maybe,No,FALSE,2.0,28,Female
False,6-25,True,True,No,No,No,No,I don't know,Somewhat easy,Physical health,Maybe,False,Yes,True,True,5,2.0,Some of my previous supervisors,Yes,Yes,TRUE,No,Sometimes,Often,Yes,6,No,No,FALSE,2.0,26,Female
False,6-25,False,True,No,,No,No,No,Somewhat difficult,Physical health,Yes,False,No,False,False,5,2.0,Some of my previous supervisors,No,No,FALSE,No,Not applicable to me,Not applicable to me,,1,No,No,FALSE,3.0,45,male
False,26-100,True,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,False,No,False,False,8,8.0,Some of my previous supervisors,No,No,FALSE,No,Not applicable to me,Not applicable to me,Maybe,6,Maybe,Maybe,FALSE,4.0,37,m
False,100-500,True,True,Yes,No,Yes,Yes,Yes,Very easy,Physical health,Yes,True,Yes,True,True,7,7.0,"No, none of my previous supervisors",Yes,Yes,TRUE,I don't know,Often,Often,No,9,Maybe,Maybe,TRUE,3.0,42,Female
False,26-100,True,True,I don't know,No,No,No,I don't know,Somewhat easy,Physical health,No,False,Maybe,True,True,5,5.0,I don't know,Yes,Possibly,TRUE,I don't know,Sometimes,Often,,5,Maybe,Maybe,TRUE,3.0,34,Male
False,More than 1000,True,True,I don't know,No,Yes,Yes,I don't know,Difficult,Physical health,No,False,Maybe,True,True,7,5.0,"No, none of my previous supervisors",No,Possibly,TRUE,Yes,Rarely,Rarely,Yes,9,Maybe,No,FALSE,3.0,35,Female
False,More than 1000,False,True,Yes,No,No,No,I don't know,I don't know,Same level of comfort for each,No,False,Yes,True,True,10,0.0,,Yes,No,TRUE,No,Often,Often,Maybe,8,No,No,FALSE,1.0,28,male
False,26-100,True,True,I don't know,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Yes,False,Yes,False,False,8,5.0,"No, none of my previous supervisors",No,No,TRUE,I don't know,Sometimes,Sometimes,No,8,No,No,FALSE,3.0,26,Male
False,100-500,False,True,I don't know,No,No,No,No,Somewhat easy,Physical health,No,False,No,False,False,3,0.0,,Don't Know,No,FALSE,No,Not applicable to me,Never,No,3,Yes,No,FALSE,3.0,34,F
False,More than 1000,True,True,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,No,False,No,False,False,9,1.0,Some of my previous supervisors,No,No,FALSE,No,Rarely,Rarely,Yes,5,Maybe,Maybe,FALSE,5.0,28,
False,100-500,True,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,Yes,True,Maybe,True,True,7,7.0,"No, none of my previous supervisors",No,Yes,TRUE,Yes,Not applicable to me,Not applicable to me,No,6,Maybe,No,FALSE,2.0,34,Female
True,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,No,FALSE,No,Not applicable to me,Not applicable to me,No,10,Yes,Maybe,FALSE,2.0,45,Male
